EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,MonthlyIncome,HourlyRate,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,OverTime,BusinessTravel,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,DistanceFromHome,JobInvolvement,StockOptionLevel,PromotionLast5Years,EmploymentType,Attrition
EMP00602,27,Female,Research & Development,Research Scientist,3,Human Resources,Single,2,4,3,0,7,61967,75,4,1,3,2,No,Travel_Frequently,4,0,5,23,3,0,1,Contract,No
EMP00603,47,Male,Sales,Sales Executive,3,Medical,Married,4,17,14,3,24,80775,98,4,2,4,3,No,Travel_Rarely,4,4,0,15,4,0,1,Full-Time,No
EMP00604,47,Female,Research & Development,Laboratory Technician,4,Technical Degree,Single,5,12,3,8,25,82554,34,2,2,1,2,Yes,Non-Travel,2,3,5,26,2,1,0,Contract,Yes
EMP00605,56,Male,Research & Development,Healthcare Representative,4,Human Resources,Divorced,5,27,20,0,35,123613,90,2,3,1,3,Yes,Travel_Rarely,3,5,3,12,3,0,1,Full-Time,No
EMP00606,55,Male,Sales,Sales Executive,2,Human Resources,Married,5,16,8,2,35,99278,67,3,3,1,4,Yes,Travel_Rarely,4,2,4,18,1,1,0,Contract,Yes
EMP00607,46,Male,Sales,Sales Representative,3,Life Sciences,Single,5,10,4,2,24,108031,57,1,4,4,4,No,Travel_Rarely,4,0,6,6,3,0,1,Full-Time,No
EMP00608,36,Female,Research & Development,Research Scientist,3,Medical,Single,3,9,2,4,15,74538,55,1,1,3,3,No,Travel_Rarely,3,5,1,18,3,0,0,Full-Time,No
EMP00609,28,Female,Research & Development,Healthcare Representative,3,Human Resources,Married,3,1,0,0,6,70765,90,2,3,3,2,No,Travel_Frequently,3,1,6,24,3,0,1,Full-Time,Yes
EMP00610,52,Male,Research & Development,Manufacturing Director,3,Other,Single,5,8,3,1,31,88594,52,4,3,1,1,No,Non-Travel,2,3,4,38,2,3,1,Full-Time,No
EMP00611,39,Male,Research & Development,Healthcare Representative,3,Human Resources,Married,3,9,3,1,18,77337,75,3,3,4,3,No,Travel_Rarely,4,0,5,28,4,0,1,Full-Time,No
EMP00612,32,Male,Sales,Sales Manager,2,Technical Degree,Single,3,10,7,1,11,78868,59,1,4,2,4,No,Travel_Rarely,3,3,0,15,3,0,0,Full-Time,No
EMP00613,47,Female,Sales,Sales Representative,3,Life Sciences,Single,4,20,16,8,26,87866,96,3,2,2,3,No,Travel_Rarely,2,0,0,19,4,1,1,Full-Time,No
EMP00614,48,Female,Research & Development,Healthcare Representative,1,Marketing,Married,4,7,2,1,26,85353,62,3,1,3,2,No,Travel_Rarely,3,6,5,5,1,1,0,Full-Time,No
EMP00615,32,Male,Sales,Sales Manager,3,Life Sciences,Divorced,2,8,1,6,10,43534,32,3,3,3,4,No,Non-Travel,3,1,5,4,3,1,1,Full-Time,No
EMP00616,54,Male,Sales,Sales Executive,4,Marketing,Divorced,5,24,21,8,31,82953,98,2,2,3,4,Yes,Travel_Rarely,4,4,0,17,3,2,1,Full-Time,No
EMP00617,25,Male,Research & Development,Research Scientist,4,Medical,Single,1,2,0,0,3,33652,71,3,1,3,3,No,Travel_Frequently,1,1,3,10,3,0,0,Contract,Yes
EMP00618,37,Male,Human Resources,Recruiter,3,Medical,Married,3,12,11,7,15,63341,91,4,2,2,3,No,Travel_Rarely,1,2,1,12,1,0,1,Contract,No
EMP00619,24,Male,Research & Development,Healthcare Representative,1,Human Resources,Single,1,0,0,0,1,43785,87,1,2,4,3,No,Travel_Rarely,3,3,4,5,4,2,1,Full-Time,No
EMP00620,44,Female,Research & Development,Manufacturing Director,2,Other,Married,5,8,3,4,22,115488,86,2,3,2,3,Yes,Travel_Rarely,3,4,2,7,2,3,0,Full-Time,No
EMP00621,21,Male,Sales,Sales Representative,3,Medical,Married,2,0,0,0,0,56638,30,2,2,2,4,No,Travel_Rarely,2,3,6,23,2,1,0,Full-Time,No
EMP00622,29,Female,Human Resources,Human Resources,2,Human Resources,Divorced,3,5,1,2,9,69855,89,2,3,4,2,No,Travel_Frequently,3,5,5,2,3,0,1,Full-Time,No
EMP00623,49,Male,Sales,Sales Representative,3,Life Sciences,Divorced,5,18,6,11,29,86832,98,3,3,4,3,No,Travel_Rarely,3,0,5,30,3,0,1,Full-Time,No
EMP00624,24,Male,Human Resources,HR Manager,2,Medical,Married,2,0,0,0,1,64282,88,4,3,2,3,Yes,Travel_Frequently,4,2,6,37,3,0,0,Full-Time,Yes
EMP00625,52,Female,Human Resources,Human Resources,4,Life Sciences,Married,5,28,19,5,30,96489,75,4,4,1,4,No,Travel_Rarely,1,2,0,5,3,1,0,Full-Time,No
EMP00626,20,Female,Research & Development,Research Scientist,3,Life Sciences,Divorced,2,0,0,0,0,43366,63,2,1,4,4,No,Travel_Rarely,4,3,4,20,3,0,0,Full-Time,No
EMP00627,37,Female,Human Resources,HR Manager,2,Other,Married,4,12,7,4,14,85558,54,3,4,4,4,Yes,Non-Travel,3,6,4,26,3,0,1,Full-Time,No
EMP00628,51,Male,Research & Development,Laboratory Technician,4,Medical,Single,4,26,17,19,31,100385,71,3,3,2,3,No,Non-Travel,2,2,3,39,3,0,0,Part-Time,No
EMP00629,30,Male,Sales,Sales Manager,3,Life Sciences,Single,3,8,3,5,9,81499,58,3,4,3,4,Yes,Travel_Rarely,1,3,1,6,4,1,1,Full-Time,Yes
EMP00630,40,Female,Research & Development,Healthcare Representative,2,Other,Married,3,5,1,0,18,53895,54,3,3,1,3,No,Travel_Frequently,3,0,3,29,4,0,0,Full-Time,No
EMP00631,45,Male,Research & Development,Laboratory Technician,3,Other,Single,5,9,2,0,22,120262,83,2,3,3,3,No,Travel_Rarely,3,0,7,10,3,1,0,Full-Time,No
EMP00632,44,Male,Sales,Sales Representative,3,Medical,Single,4,13,2,5,23,76887,96,3,4,1,2,No,Travel_Rarely,3,3,3,16,1,1,0,Full-Time,No
EMP00633,41,Male,Research & Development,Manufacturing Director,4,Other,Single,3,15,11,1,18,54777,44,3,4,3,4,No,Non-Travel,3,1,7,34,4,0,1,Full-Time,No
EMP00634,46,Male,Human Resources,HR Manager,2,Medical,Married,5,13,5,3,23,118472,33,4,2,1,4,No,Travel_Rarely,3,1,4,31,2,1,0,Full-Time,No
EMP00635,32,Female,Sales,Sales Representative,3,Medical,Single,3,7,5,0,9,80761,67,4,2,3,2,Yes,Travel_Rarely,3,0,1,36,2,0,1,Full-Time,No
EMP00636,52,Male,Research & Development,Research Director,2,Marketing,Single,5,9,4,4,32,106774,49,1,3,3,1,No,Travel_Rarely,2,4,1,5,2,0,0,Full-Time,No
EMP00637,53,Male,Human Resources,Human Resources,1,Life Sciences,Single,5,13,7,9,33,105761,52,1,4,3,4,Yes,Non-Travel,3,1,7,33,2,1,1,Full-Time,No
EMP00638,54,Male,Human Resources,Human Resources,4,Technical Degree,Married,5,24,14,19,31,116860,66,4,2,1,3,No,Travel_Rarely,3,3,1,19,4,1,0,Full-Time,No
EMP00639,20,Male,Human Resources,HR Manager,4,Medical,Divorced,1,0,0,0,0,41024,91,3,3,3,4,Yes,Travel_Rarely,2,0,6,32,3,1,1,Full-Time,No
EMP00640,40,Male,Research & Development,Healthcare Representative,3,Life Sciences,Married,3,9,3,4,19,81588,37,4,4,4,2,Yes,Travel_Rarely,4,2,0,23,4,1,1,Full-Time,No
EMP00641,25,Male,Human Resources,Recruiter,3,Other,Married,1,1,0,0,3,37170,66,1,4,3,1,No,Travel_Frequently,3,2,1,3,2,2,0,Full-Time,No
EMP00642,47,Male,Research & Development,Research Director,2,Human Resources,Divorced,4,12,7,1,27,104038,74,3,3,4,3,No,Travel_Rarely,4,6,4,1,3,0,0,Full-Time,No
EMP00643,36,Female,Sales,Sales Manager,4,Medical,Single,4,11,5,6,15,105149,62,3,3,3,1,No,Travel_Rarely,2,1,6,36,4,1,1,Full-Time,No
EMP00644,24,Male,Research & Development,Manufacturing Director,2,Other,Single,1,0,0,0,1,29972,36,4,4,3,2,No,Travel_Rarely,4,4,0,28,4,1,0,Full-Time,Yes
EMP00645,50,Male,Research & Development,Manufacturing Director,1,Other,Single,5,18,12,2,28,118553,51,1,3,3,2,No,Travel_Frequently,3,5,2,39,3,0,1,Full-Time,No
EMP00646,24,Female,Sales,Sales Manager,3,Other,Single,2,0,0,0,2,52795,34,2,4,4,2,No,Travel_Frequently,3,1,7,5,2,0,0,Full-Time,No
EMP00647,57,Female,Research & Development,Research Director,3,Other,Married,5,28,19,1,34,97071,44,3,2,1,2,Yes,Travel_Frequently,3,4,5,13,3,1,1,Part-Time,No
EMP00648,22,Male,Research & Development,Manufacturing Director,3,Other,Divorced,1,0,0,0,0,38165,50,4,3,1,4,No,Travel_Rarely,1,1,3,11,2,0,1,Full-Time,No
EMP00649,42,Male,Sales,Sales Executive,1,Medical,Married,4,15,11,3,22,68482,46,4,2,3,2,No,Travel_Rarely,4,2,1,22,3,0,0,Full-Time,No
EMP00650,56,Male,Research & Development,Manufacturing Director,3,Technical Degree,Married,5,25,19,6,33,102600,85,4,2,4,3,No,Travel_Frequently,3,4,7,23,3,1,1,Full-Time,No
EMP00651,56,Female,Research & Development,Manufacturing Director,3,Marketing,Divorced,5,12,7,1,34,119546,79,4,4,4,4,No,Travel_Rarely,2,2,2,12,3,3,1,Full-Time,No
EMP00652,29,Female,Research & Development,Research Director,2,Other,Single,3,5,3,3,6,60274,36,1,3,3,3,No,Travel_Rarely,1,6,1,21,3,2,0,Full-Time,No
EMP00653,29,Female,Sales,Sales Manager,4,Other,Single,3,5,4,1,8,66981,79,1,3,3,3,No,Travel_Frequently,2,3,3,19,3,0,1,Full-Time,No
EMP00654,38,Male,Sales,Sales Representative,1,Marketing,Married,4,8,4,3,15,102939,89,1,2,3,3,Yes,Travel_Rarely,3,3,4,5,1,1,1,Full-Time,No
EMP00655,36,Female,Research & Development,Research Director,3,Medical,Married,3,4,2,1,14,67049,36,2,3,3,4,Yes,Travel_Rarely,3,0,4,24,3,0,0,Full-Time,No
EMP00656,40,Male,Human Resources,Human Resources,4,Life Sciences,Single,3,19,15,6,20,64838,69,4,3,3,4,Yes,Travel_Rarely,3,2,3,30,3,0,1,Full-Time,Yes
EMP00657,33,Male,Sales,Sales Executive,2,Human Resources,Married,3,8,5,1,10,67426,74,4,3,4,3,Yes,Travel_Rarely,3,2,2,8,2,2,1,Full-Time,No
EMP00658,28,Male,Research & Development,Research Scientist,3,Human Resources,Married,2,1,0,0,5,53266,88,2,2,4,4,No,Travel_Rarely,3,6,7,2,2,0,0,Part-Time,No
EMP00659,20,Female,Sales,Sales Manager,4,Life Sciences,Married,2,0,0,0,0,55967,84,3,4,3,3,Yes,Non-Travel,3,0,0,34,2,0,1,Full-Time,No
EMP00660,32,Male,Research & Development,Manufacturing Director,2,Medical,Married,2,10,2,0,12,60016,93,4,4,3,2,No,Travel_Rarely,1,3,5,23,3,3,0,Full-Time,No
EMP00661,23,Female,Research & Development,Laboratory Technician,5,Human Resources,Single,2,2,1,1,3,51650,94,3,2,3,4,No,Travel_Rarely,3,3,5,3,4,2,1,Part-Time,No
EMP00662,20,Male,Research & Development,Research Scientist,3,Marketing,Single,1,0,0,0,0,41538,83,1,2,3,3,Yes,Travel_Rarely,2,4,7,24,2,2,0,Full-Time,Yes
EMP00663,59,Male,Sales,Sales Manager,2,Life Sciences,Married,5,21,20,5,38,103868,69,3,3,3,4,No,Travel_Rarely,4,4,5,18,3,2,1,Full-Time,No
EMP00664,51,Male,Research & Development,Research Director,3,Technical Degree,Single,4,22,5,8,29,79500,82,3,3,1,1,No,Travel_Rarely,3,5,0,37,3,1,1,Full-Time,No
EMP00665,53,Male,Sales,Sales Executive,3,Medical,Divorced,5,16,10,5,33,109644,73,3,4,2,3,Yes,Non-Travel,4,6,1,31,1,0,1,Full-Time,No
EMP00666,47,Female,Research & Development,Laboratory Technician,4,Life Sciences,Married,5,9,4,5,27,112424,92,3,3,3,4,No,Travel_Rarely,3,3,7,14,4,1,0,Full-Time,No
EMP00667,50,Male,Research & Development,Healthcare Representative,4,Human Resources,Single,4,20,9,9,29,88063,31,1,3,4,2,Yes,Travel_Rarely,4,5,3,1,3,0,0,Full-Time,Yes
EMP00668,27,Female,Sales,Sales Manager,4,Medical,Married,1,5,1,2,6,28984,50,4,3,2,4,Yes,Travel_Frequently,3,1,3,14,4,0,1,Full-Time,Yes
EMP00669,58,Female,Sales,Sales Manager,5,Marketing,Married,5,16,10,9,36,86949,79,3,2,3,4,No,Travel_Rarely,3,2,0,5,1,2,0,Full-Time,No
EMP00670,45,Female,Research & Development,Research Director,4,Medical,Single,4,14,8,3,25,77426,81,3,2,2,4,No,Non-Travel,3,4,2,31,2,1,0,Full-Time,No
EMP00671,53,Male,Human Resources,Recruiter,3,Medical,Married,5,22,6,5,30,92192,38,4,3,1,3,Yes,Travel_Rarely,3,1,5,31,2,0,1,Full-Time,No
EMP00672,22,Male,Human Resources,HR Manager,3,Marketing,Divorced,1,0,0,0,1,39161,49,2,1,4,3,Yes,Travel_Rarely,4,4,7,30,2,0,1,Full-Time,Yes
EMP00673,31,Male,Sales,Sales Executive,3,Other,Married,3,7,5,1,9,54127,47,2,4,4,4,No,Travel_Frequently,3,0,6,36,4,0,0,Full-Time,No
EMP00674,20,Female,Research & Development,Laboratory Technician,1,Marketing,Single,2,0,0,0,0,58936,59,4,4,1,3,No,Travel_Frequently,2,2,3,1,1,2,0,Full-Time,No
EMP00675,24,Female,Research & Development,Research Director,4,Medical,Married,2,0,0,0,4,47168,94,2,4,4,3,Yes,Travel_Rarely,3,5,7,3,3,1,1,Full-Time,Yes
EMP00676,49,Male,Research & Development,Healthcare Representative,3,Marketing,Married,5,27,14,3,28,93466,53,4,4,2,4,No,Travel_Rarely,4,5,4,20,2,1,1,Full-Time,No
EMP00677,49,Female,Research & Development,Laboratory Technician,1,Other,Single,5,21,20,0,27,103597,76,2,3,4,3,No,Travel_Rarely,3,4,4,21,4,1,1,Full-Time,No
EMP00678,36,Male,Human Resources,Recruiter,1,Life Sciences,Single,3,11,9,0,13,60351,73,1,4,2,4,Yes,Travel_Rarely,3,3,6,30,3,1,0,Part-Time,Yes
EMP00679,42,Female,Human Resources,Recruiter,3,Marketing,Divorced,3,15,6,2,21,81410,58,3,2,2,1,No,Non-Travel,3,6,3,30,3,2,1,Contract,No
EMP00680,34,Male,Research & Development,Manufacturing Director,3,Marketing,Single,3,10,3,0,12,56239,97,2,1,3,2,No,Travel_Rarely,3,5,5,5,2,1,1,Full-Time,No
EMP00681,56,Female,Research & Development,Research Scientist,3,Medical,Married,5,10,5,4,36,99713,46,4,4,4,3,No,Travel_Rarely,4,0,5,10,3,3,0,Full-Time,Yes
EMP00682,40,Male,Research & Development,Healthcare Representative,3,Life Sciences,Married,3,8,4,5,17,80306,34,3,1,2,3,No,Travel_Rarely,3,0,5,24,2,3,1,Full-Time,No
EMP00683,33,Female,Sales,Sales Representative,3,Technical Degree,Married,2,9,5,5,11,55580,79,4,4,4,3,No,Non-Travel,3,3,2,39,2,3,1,Part-Time,No
EMP00684,21,Female,Research & Development,Research Director,4,Technical Degree,Single,1,0,0,0,0,32873,69,4,3,1,2,Yes,Travel_Rarely,3,0,4,6,3,1,1,Contract,No
EMP00685,30,Female,Research & Development,Manufacturing Director,2,Human Resources,Married,3,2,1,0,8,66803,75,2,4,4,4,Yes,Travel_Rarely,4,6,2,10,4,3,1,Full-Time,No
EMP00686,58,Male,Research & Development,Laboratory Technician,2,Marketing,Married,5,29,17,11,36,111911,80,4,2,1,2,No,Travel_Rarely,3,2,0,10,4,0,1,Full-Time,No
EMP00687,57,Male,Sales,Sales Executive,3,Marketing,Married,5,30,8,19,35,124306,40,3,3,4,3,No,Travel_Frequently,4,4,1,25,3,2,1,Full-Time,No
EMP00688,53,Male,Sales,Sales Executive,3,Life Sciences,Married,5,10,8,6,31,120580,41,3,1,3,2,No,Travel_Rarely,3,0,5,14,3,3,1,Full-Time,No
EMP00689,57,Male,Human Resources,Recruiter,1,Other,Married,5,30,13,21,34,94973,42,4,4,3,3,No,Travel_Rarely,4,2,0,39,4,3,0,Part-Time,No
EMP00690,53,Male,Sales,Sales Representative,3,Technical Degree,Divorced,5,23,22,9,32,125466,93,3,2,4,1,No,Travel_Frequently,4,3,1,13,3,2,1,Full-Time,No
EMP00691,37,Female,Research & Development,Laboratory Technician,2,Human Resources,Married,3,8,2,4,14,53660,37,3,3,4,2,No,Travel_Frequently,3,4,6,11,3,0,1,Full-Time,No
EMP00692,49,Male,Sales,Sales Representative,3,Life Sciences,Married,4,23,22,2,27,67377,94,3,2,3,3,No,Travel_Rarely,4,3,4,39,4,0,1,Full-Time,No
EMP00693,34,Male,Sales,Sales Representative,3,Marketing,Divorced,3,5,1,2,11,79500,38,2,1,1,2,No,Travel_Rarely,1,4,1,11,2,0,1,Part-Time,No
EMP00694,46,Male,Sales,Sales Representative,3,Technical Degree,Married,5,8,3,1,23,88325,31,2,3,3,2,Yes,Non-Travel,3,6,7,16,1,2,0,Full-Time,Yes
EMP00695,53,Male,Sales,Sales Executive,4,Human Resources,Single,5,12,2,4,30,81875,42,3,2,3,3,No,Travel_Rarely,4,0,1,33,3,0,1,Full-Time,Yes
EMP00696,57,Female,Research & Development,Healthcare Representative,2,Medical,Single,5,21,16,10,35,90077,31,2,4,3,1,No,Travel_Frequently,3,0,3,32,1,1,1,Full-Time,Yes
EMP00697,52,Male,Sales,Sales Executive,5,Technical Degree,Married,5,18,15,3,29,98863,97,1,2,3,3,No,Travel_Rarely,3,4,1,10,3,1,1,Contract,No
EMP00698,43,Female,Human Resources,Recruiter,3,Human Resources,Married,3,19,10,0,23,76562,77,1,2,1,1,No,Travel_Rarely,3,2,3,15,3,1,0,Full-Time,No
EMP00699,34,Male,Research & Development,Research Director,3,Life Sciences,Married,2,9,8,0,12,55784,32,3,3,4,2,Yes,Travel_Rarely,3,2,1,16,3,3,0,Contract,No
EMP00700,49,Female,Research & Development,Laboratory Technician,4,Medical,Married,4,17,11,0,26,75567,97,3,2,4,3,No,Travel_Rarely,4,2,3,27,4,1,0,Full-Time,No
EMP00701,36,Female,Research & Development,Manufacturing Director,4,Human Resources,Single,4,13,9,0,16,85927,35,4,3,1,1,No,Travel_Rarely,3,1,4,32,2,2,1,Full-Time,No
EMP00702,24,Male,Research & Development,Healthcare Representative,3,Human Resources,Married,2,0,0,0,1,63029,34,3,4,3,4,No,Travel_Rarely,4,5,4,6,3,1,1,Full-Time,No
EMP00703,48,Female,Research & Development,Healthcare Representative,3,Marketing,Single,4,6,2,1,27,98085,32,3,2,3,4,No,Non-Travel,3,5,7,36,2,2,1,Full-Time,No
EMP00704,23,Male,Sales,Sales Representative,1,Other,Married,2,0,0,0,0,48556,39,3,1,3,2,Yes,Travel_Rarely,3,5,1,8,3,0,0,Full-Time,Yes
EMP00705,29,Female,Research & Development,Laboratory Technician,1,Technical Degree,Married,2,1,0,0,6,64374,72,3,2,1,4,No,Travel_Rarely,3,2,6,25,3,0,0,Full-Time,No
EMP00706,36,Male,Human Resources,Human Resources,3,Marketing,Married,3,5,4,1,15,75871,48,3,3,3,2,No,Travel_Rarely,3,0,6,7,3,3,1,Full-Time,No
EMP00707,29,Female,Human Resources,HR Manager,3,Medical,Married,3,5,4,0,7,55517,43,4,3,2,1,No,Travel_Rarely,2,6,2,17,2,1,1,Full-Time,No
EMP00708,36,Female,Human Resources,Human Resources,3,Other,Married,4,7,6,3,15,67671,50,4,3,3,1,No,Travel_Rarely,3,1,6,30,3,1,1,Full-Time,No
EMP00709,39,Female,Research & Development,Laboratory Technician,2,Human Resources,Married,3,15,4,10,17,58854,72,4,4,4,3,No,Travel_Rarely,3,2,7,2,3,1,0,Full-Time,No
EMP00710,43,Female,Research & Development,Laboratory Technician,4,Marketing,Single,3,9,7,4,22,76477,57,4,1,4,3,Yes,Travel_Rarely,3,0,4,17,2,0,1,Full-Time,No
EMP00711,24,Male,Research & Development,Laboratory Technician,4,Other,Single,2,0,0,0,1,45209,50,3,3,1,2,No,Travel_Frequently,1,1,0,4,3,1,0,Full-Time,No
EMP00712,53,Male,Research & Development,Research Scientist,5,Technical Degree,Married,5,13,12,5,30,102834,65,3,3,3,4,Yes,Travel_Rarely,3,0,6,26,3,0,1,Full-Time,No
EMP00713,25,Male,Sales,Sales Executive,3,Medical,Divorced,1,1,0,0,3,29588,53,4,3,4,3,No,Travel_Frequently,3,4,0,14,4,1,1,Part-Time,Yes
EMP00714,21,Male,Research & Development,Laboratory Technician,4,Life Sciences,Married,1,0,0,0,0,43244,83,3,4,2,3,Yes,Travel_Rarely,4,0,3,8,4,1,1,Full-Time,No
EMP00715,32,Female,Sales,Sales Representative,4,Marketing,Married,2,7,4,3,12,49055,67,4,3,4,3,Yes,Travel_Rarely,3,1,2,5,3,1,1,Full-Time,No
EMP00716,30,Male,Research & Development,Manufacturing Director,3,Medical,Single,3,9,4,6,10,82156,46,4,4,4,4,No,Non-Travel,3,2,7,5,4,1,1,Full-Time,No
EMP00717,42,Female,Research & Development,Manufacturing Director,3,Life Sciences,Married,3,17,4,11,19,83313,51,4,2,4,1,No,Travel_Rarely,4,5,7,5,3,3,0,Full-Time,No
EMP00718,35,Female,Sales,Sales Representative,5,Marketing,Married,3,4,3,1,12,53743,74,2,1,2,2,No,Travel_Frequently,3,1,5,27,4,1,1,Full-Time,No
EMP00719,50,Female,Sales,Sales Manager,3,Medical,Single,4,17,14,5,30,84401,90,4,2,2,3,No,Travel_Rarely,3,2,3,5,1,2,0,Full-Time,No
EMP00720,30,Male,Sales,Sales Manager,3,Medical,Single,3,6,1,3,10,54326,40,3,3,4,3,No,Travel_Rarely,4,2,1,3,3,1,0,Full-Time,Yes
EMP00721,35,Female,Human Resources,Human Resources,2,Other,Divorced,3,12,9,7,13,82173,90,3,2,3,3,No,Travel_Rarely,3,6,6,38,3,1,1,Full-Time,No
EMP00722,27,Female,Research & Development,Research Director,2,Marketing,Single,2,5,3,0,6,53241,67,2,1,1,2,No,Travel_Frequently,3,3,7,30,3,0,1,Full-Time,No
EMP00723,23,Male,Research & Development,Research Director,4,Medical,Single,2,0,0,0,1,42598,95,4,3,3,3,No,Travel_Rarely,3,6,4,1,2,0,1,Full-Time,Yes
EMP00724,59,Female,Research & Development,Research Scientist,3,Human Resources,Single,5,30,12,4,39,84177,62,4,2,1,3,No,Travel_Rarely,4,4,2,8,2,1,0,Contract,No
EMP00725,23,Female,Research & Development,Research Scientist,3,Marketing,Divorced,2,0,0,0,0,50004,72,2,1,4,3,No,Travel_Rarely,4,3,3,13,2,0,1,Full-Time,No
EMP00726,44,Male,Research & Development,Manufacturing Director,2,Medical,Married,5,4,3,2,24,122770,60,3,2,3,2,No,Travel_Rarely,4,5,3,20,2,2,0,Part-Time,No
EMP00727,22,Male,Research & Development,Healthcare Representative,3,Other,Married,2,0,0,0,0,57429,64,3,4,4,3,Yes,Travel_Rarely,3,1,0,6,2,1,0,Full-Time,No
EMP00728,51,Male,Research & Development,Manufacturing Director,3,Life Sciences,Divorced,4,15,10,5,28,100137,66,4,2,4,3,No,Travel_Rarely,3,3,1,8,3,2,0,Full-Time,No
EMP00729,22,Male,Research & Development,Research Scientist,2,Life Sciences,Single,1,0,0,0,0,34096,76,3,4,1,3,Yes,Travel_Frequently,2,5,3,30,4,3,0,Part-Time,Yes
EMP00730,46,Male,Sales,Sales Representative,4,Human Resources,Married,4,5,2,1,23,67985,52,2,3,3,4,No,Travel_Frequently,3,2,7,15,3,0,1,Full-Time,No
EMP00731,48,Male,Human Resources,Recruiter,1,Marketing,Single,4,20,7,2,27,104298,65,3,3,4,3,Yes,Travel_Rarely,4,1,0,10,4,0,1,Full-Time,No
EMP00732,51,Male,Research & Development,Manufacturing Director,3,Other,Single,4,13,4,3,31,66969,69,3,2,3,1,No,Travel_Rarely,3,3,2,33,4,1,1,Full-Time,No
EMP00733,38,Male,Sales,Sales Executive,4,Medical,Married,3,10,7,2,16,83401,44,1,3,4,3,Yes,Travel_Rarely,3,0,3,9,3,0,1,Full-Time,No
EMP00734,40,Female,Research & Development,Manufacturing Director,2,Medical,Married,4,7,6,5,17,80678,66,3,3,4,4,No,Travel_Rarely,3,5,5,33,2,0,0,Contract,No
EMP00735,24,Male,Sales,Sales Representative,4,Life Sciences,Married,2,0,0,0,1,41042,33,4,3,1,3,No,Travel_Rarely,3,5,5,9,1,2,0,Part-Time,No
EMP00736,37,Female,Sales,Sales Manager,4,Other,Married,4,7,2,0,15,93177,51,4,2,4,3,No,Travel_Frequently,2,4,0,14,4,3,1,Full-Time,No
EMP00737,47,Male,Research & Development,Research Scientist,4,Human Resources,Married,4,9,6,5,25,104541,51,1,1,1,2,No,Travel_Frequently,3,0,5,32,1,2,1,Full-Time,Yes
EMP00738,41,Male,Sales,Sales Manager,2,Life Sciences,Single,4,11,9,0,18,103959,46,4,4,1,3,No,Travel_Rarely,3,1,7,37,3,1,1,Full-Time,No
EMP00739,40,Male,Research & Development,Research Scientist,2,Life Sciences,Single,4,6,4,0,18,72576,67,3,3,4,3,No,Travel_Frequently,3,3,1,6,3,0,0,Full-Time,No
EMP00740,25,Male,Research & Development,Laboratory Technician,2,Human Resources,Single,1,1,0,0,3,31040,53,2,3,4,4,No,Travel_Frequently,4,2,7,5,4,1,1,Full-Time,No
EMP00741,20,Male,Sales,Sales Executive,3,Marketing,Single,2,0,0,0,0,54372,35,1,3,3,3,No,Travel_Rarely,4,3,4,4,3,1,0,Full-Time,No
EMP00742,24,Female,Human Resources,Recruiter,4,Medical,Married,1,1,0,0,2,38565,97,2,4,2,3,No,Travel_Rarely,3,6,5,16,4,1,0,Contract,No
EMP00743,31,Male,Sales,Sales Executive,4,Marketing,Single,3,8,2,1,11,76841,35,4,3,3,3,No,Travel_Rarely,4,1,7,10,2,0,0,Full-Time,Yes
EMP00744,45,Female,Sales,Sales Executive,4,Other,Single,4,7,3,0,25,73360,55,1,3,2,3,No,Travel_Rarely,3,1,2,31,2,3,0,Full-Time,No
EMP00745,53,Female,Sales,Sales Manager,5,Technical Degree,Married,5,18,9,3,33,123643,70,2,4,2,4,No,Travel_Rarely,3,1,3,31,3,2,1,Full-Time,Yes
EMP00746,33,Male,Sales,Sales Representative,4,Technical Degree,Divorced,2,2,1,0,10,56129,67,4,4,2,3,Yes,Travel_Rarely,3,1,7,14,4,1,0,Full-Time,No
EMP00747,45,Male,Sales,Sales Manager,3,Technical Degree,Single,5,16,15,7,25,118437,72,3,1,3,4,No,Travel_Rarely,3,6,0,13,3,3,1,Contract,No
EMP00748,46,Female,Research & Development,Healthcare Representative,2,Human Resources,Single,5,10,8,1,25,104163,82,4,2,4,3,No,Travel_Rarely,3,5,3,4,4,0,1,Full-Time,No
EMP00749,28,Male,Human Resources,Recruiter,4,Life Sciences,Married,2,4,1,2,8,50742,44,4,4,2,1,No,Travel_Rarely,2,3,4,26,3,0,1,Full-Time,No
EMP00750,45,Male,Sales,Sales Executive,2,Marketing,Married,4,13,4,3,22,104410,85,1,4,2,3,No,Travel_Rarely,3,0,7,24,3,2,1,Full-Time,No
EMP00751,41,Female,Research & Development,Research Director,1,Medical,Married,4,18,8,13,20,89002,85,4,3,4,1,No,Travel_Frequently,3,2,3,9,3,3,1,Contract,No
EMP00752,49,Male,Research & Development,Research Scientist,3,Technical Degree,Married,5,18,7,9,29,119359,60,2,3,4,2,No,Travel_Rarely,3,2,3,35,3,1,1,Full-Time,No
